t,prob,mean_x,mean_y,mean_z,variance,entropy,ipr,u_centroid,eps_fraction
199,2.611210E+005,6.162526E-001,5.002181E-001,0.000000E+000,9.458198E-002,1.678328E+001,1.716573E-005,9.952414E-002,7.797241E-003
200,2.611210E+005,6.160763E-001,4.998258E-001,0.000000E+000,9.511733E-002,1.678469E+001,1.710847E-005,1.000323E-001,7.797241E-003
201,2.611210E+005,6.159097E-001,4.994846E-001,0.000000E+000,9.554036E-002,1.678593E+001,1.687701E-005,1.004331E-001,7.797241E-003
202,2.611210E+005,6.155194E-001,4.992538E-001,0.000000E+000,9.589376E-002,1.680881E+001,1.662293E-005,1.007964E-001,7.797241E-003
203,2.611210E+005,6.149401E-001,4.991873E-001,0.000000E+000,9.628029E-002,1.681863E+001,1.651339E-005,1.012281E-001,7.797241E-003
204,2.611210E+005,6.142835E-001,4.991621E-001,0.000000E+000,9.677985E-002,1.680926E+001,1.652596E-005,1.017850E-001,7.797241E-003
205,2.611210E+005,6.135968E-001,4.990099E-001,0.000000E+000,9.734361E-002,1.680581E+001,1.676088E-005,1.023962E-001,7.797241E-003
206,2.611210E+005,6.129431E-001,4.987634E-001,0.000000E+000,9.781089E-002,1.682459E+001,1.664018E-005,1.028987E-001,7.797241E-003
207,2.611210E+005,6.123811E-001,4.984207E-001,0.000000E+000,9.802888E-002,1.682468E+001,1.649163E-005,1.031339E-001,7.797241E-003
208,2.611210E+005,6.119130E-001,4.980010E-001,0.000000E+000,9.804329E-002,1.682866E+001,1.630545E-005,1.031492E-001,7.797241E-003
209,2.611210E+005,6.114334E-001,4.977323E-001,0.000000E+000,9.798395E-002,1.682026E+001,1.639000E-005,1.031084E-001,7.797241E-003
210,2.611210E+005,6.109157E-001,4.976317E-001,0.000000E+000,9.799234E-002,1.682420E+001,1.655814E-005,1.031572E-001,7.797241E-003
211,2.611210E+005,6.103970E-001,4.975171E-001,0.000000E+000,9.815702E-002,1.680870E+001,1.648151E-005,1.033615E-001,7.797241E-003
212,2.611210E+005,6.098391E-001,4.973743E-001,0.000000E+000,9.838137E-002,1.682038E+001,1.616084E-005,1.036270E-001,7.797241E-003
213,2.611210E+005,6.092302E-001,4.972328E-001,0.000000E+000,9.859665E-002,1.683381E+001,1.599974E-005,1.038895E-001,7.797241E-003
214,2.611210E+005,6.085989E-001,4.971300E-001,0.000000E+000,9.886837E-002,1.682975E+001,1.606777E-005,1.042156E-001,7.797241E-003
215,2.611210E+005,6.079917E-001,4.971442E-001,0.000000E+000,9.919235E-002,1.683753E+001,1.610919E-005,1.046042E-001,7.797241E-003
216,2.611210E+005,6.074311E-001,4.972688E-001,0.000000E+000,9.959810E-002,1.684168E+001,1.602431E-005,1.050819E-001,7.797241E-003
217,2.611210E+005,6.069974E-001,4.973347E-001,0.000000E+000,1.000754E-001,1.683981E+001,1.572868E-005,1.056121E-001,7.797241E-003
218,2.611210E+005,6.068983E-001,4.971948E-001,0.000000E+000,1.003341E-001,1.685429E+001,1.552049E-005,1.058669E-001,7.797241E-003
219,2.611210E+005,6.070599E-001,4.969361E-001,0.000000E+000,1.002566E-001,1.686293E+001,1.529464E-005,1.057455E-001,7.797241E-003
220,2.611210E+005,6.071791E-001,4.967236E-001,0.000000E+000,1.001211E-001,1.686128E+001,1.543924E-005,1.055754E-001,7.797241E-003
221,2.611210E+005,6.071699E-001,4.965764E-001,0.000000E+000,1.001099E-001,1.686363E+001,1.536949E-005,1.055501E-001,7.797241E-003
222,2.611210E+005,6.071492E-001,4.964028E-001,0.000000E+000,1.001169E-001,1.687641E+001,1.521822E-005,1.055416E-001,7.797241E-003
223,2.611210E+005,6.071662E-001,4.961881E-001,0.000000E+000,1.001193E-001,1.686465E+001,1.546949E-005,1.055204E-001,7.797241E-003
224,2.611210E+005,6.072117E-001,4.959752E-001,0.000000E+000,1.002038E-001,1.687812E+001,1.526960E-005,1.055785E-001,7.797241E-003
225,2.611210E+005,6.073801E-001,4.957815E-001,0.000000E+000,1.003164E-001,1.687407E+001,1.530377E-005,1.056537E-001,7.797241E-003
226,2.611210E+005,6.076675E-001,4.956436E-001,0.000000E+000,1.004340E-001,1.687296E+001,1.532781E-005,1.057271E-001,7.797241E-003
227,2.611210E+005,6.079983E-001,4.955664E-001,0.000000E+000,1.005829E-001,1.689147E+001,1.510988E-005,1.058335E-001,7.797241E-003
228,2.611210E+005,6.083400E-001,4.955031E-001,0.000000E+000,1.007801E-001,1.688029E+001,1.512201E-005,1.059887E-001,7.797241E-003
229,2.611210E+005,6.086701E-001,4.954083E-001,0.000000E+000,1.010487E-001,1.689422E+001,1.494599E-005,1.062136E-001,7.797241E-003
230,2.611210E+005,6.089789E-001,4.953445E-001,0.000000E+000,1.013675E-001,1.689227E+001,1.484214E-005,1.064942E-001,7.797241E-003
231,2.611210E+005,6.092095E-001,4.954341E-001,0.000000E+000,1.017112E-001,1.690052E+001,1.469370E-005,1.068232E-001,7.797241E-003
232,2.611210E+005,6.093152E-001,4.956134E-001,0.000000E+000,1.019529E-001,1.690114E+001,1.474349E-005,1.070720E-001,7.797241E-003
233,2.611210E+005,6.092707E-001,4.957705E-001,0.000000E+000,1.019578E-001,1.690850E+001,1.457323E-005,1.070973E-001,7.797241E-003
234,2.611210E+005,6.091075E-001,4.959380E-001,0.000000E+000,1.017811E-001,1.691065E+001,1.448088E-005,1.069542E-001,7.797241E-003
235,2.611210E+005,6.088968E-001,4.961329E-001,0.000000E+000,1.015431E-001,1.689316E+001,1.480539E-005,1.067575E-001,7.797241E-003
236,2.611210E+005,6.086942E-001,4.963024E-001,0.000000E+000,1.013092E-001,1.689625E+001,1.471706E-005,1.065617E-001,7.797241E-003
237,2.611210E+005,6.084821E-001,4.964816E-001,0.000000E+000,1.012568E-001,1.689714E+001,1.464093E-005,1.065496E-001,7.797241E-003
238,2.611210E+005,6.082261E-001,4.967231E-001,0.000000E+000,1.014268E-001,1.690219E+001,1.452611E-005,1.067709E-001,7.797241E-003
239,2.611210E+005,6.080222E-001,4.968916E-001,0.000000E+000,1.015254E-001,1.690214E+001,1.453046E-005,1.069080E-001,7.797241E-003
240,2.611210E+005,6.078808E-001,4.968334E-001,0.000000E+000,1.014609E-001,1.688440E+001,1.478254E-005,1.068524E-001,7.797241E-003
241,2.611210E+005,6.077416E-001,4.966539E-001,0.000000E+000,1.013304E-001,1.689043E+001,1.456974E-005,1.067180E-001,7.797241E-003
242,2.611210E+005,6.076571E-001,4.965502E-001,0.000000E+000,1.012337E-001,1.689007E+001,1.478242E-005,1.066197E-001,7.797241E-003
243,2.611210E+005,6.076513E-001,4.965048E-001,0.000000E+000,1.012746E-001,1.689980E+001,1.475559E-005,1.066565E-001,7.797241E-003
244,2.611210E+005,6.076600E-001,4.963592E-001,0.000000E+000,1.013417E-001,1.689383E+001,1.462163E-005,1.067079E-001,7.797241E-003
245,2.611210E+005,6.076202E-001,4.960430E-001,0.000000E+000,1.013271E-001,1.690437E+001,1.447703E-005,1.066654E-001,7.797241E-003
246,2.611210E+005,6.075191E-001,4.956498E-001,0.000000E+000,1.012846E-001,1.690933E+001,1.442208E-005,1.065940E-001,7.797241E-003
247,2.611210E+005,6.074167E-001,4.953605E-001,0.000000E+000,1.011370E-001,1.691956E+001,1.434299E-005,1.064282E-001,7.797241E-003
248,2.611210E+005,6.073954E-001,4.953034E-001,0.000000E+000,1.007744E-001,1.691295E+001,1.441243E-005,1.060622E-001,7.797241E-003
249,2.611210E+005,6.074295E-001,4.953817E-001,0.000000E+000,1.004059E-001,1.690498E+001,1.467767E-005,1.056980E-001,7.797241E-003
250,2.611210E+005,6.074447E-001,4.954289E-001,0.000000E+000,1.003389E-001,1.691018E+001,1.467107E-005,1.056340E-001,7.797241E-003
251,2.611210E+005,6.074217E-001,4.954623E-001,0.000000E+000,1.006344E-001,1.690447E+001,1.456991E-005,1.059353E-001,7.797241E-003
252,2.611210E+005,6.073858E-001,4.955109E-001,0.000000E+000,1.011827E-001,1.690977E+001,1.447981E-005,1.064923E-001,7.797241E-003
253,2.611210E+005,6.073838E-001,4.955032E-001,0.000000E+000,1.018128E-001,1.691055E+001,1.434103E-005,1.071218E-001,7.797241E-003
254,2.611210E+005,6.074321E-001,4.953856E-001,0.000000E+000,1.023565E-001,1.692381E+001,1.416302E-005,1.076487E-001,7.797241E-003
255,2.611210E+005,6.074436E-001,4.952203E-001,0.000000E+000,1.027488E-001,1.692884E+001,1.399958E-005,1.080232E-001,7.797241E-003
256,2.611210E+005,6.073187E-001,4.951175E-001,0.000000E+000,1.030433E-001,1.693172E+001,1.392315E-005,1.083208E-001,7.797241E-003
257,2.611210E+005,6.071548E-001,4.951645E-001,0.000000E+000,1.032667E-001,1.695056E+001,1.365565E-005,1.085662E-001,7.797241E-003
258,2.611210E+005,6.071193E-001,4.954069E-001,0.000000E+000,1.033235E-001,1.695491E+001,1.357729E-005,1.086509E-001,7.797241E-003
259,2.611210E+005,6.071816E-001,4.958065E-001,0.000000E+000,1.032147E-001,1.693431E+001,1.386890E-005,1.085756E-001,7.797241E-003
260,2.611210E+005,6.071914E-001,4.962821E-001,0.000000E+000,1.030172E-001,1.692895E+001,1.388789E-005,1.084252E-001,7.797241E-003
261,2.611210E+005,6.070716E-001,4.967373E-001,0.000000E+000,1.026997E-001,1.693316E+001,1.380821E-005,1.081669E-001,7.797241E-003
262,2.611210E+005,6.068681E-001,4.970965E-001,0.000000E+000,1.023133E-001,1.692902E+001,1.391791E-005,1.078392E-001,7.797241E-003
263,2.611210E+005,6.066592E-001,4.973771E-001,0.000000E+000,1.020436E-001,1.693856E+001,1.370727E-005,1.076209E-001,7.797241E-003
264,2.611210E+005,6.064558E-001,4.976381E-001,0.000000E+000,1.019895E-001,1.694520E+001,1.339124E-005,1.076158E-001,7.797241E-003
265,2.611210E+005,6.062774E-001,4.979125E-001,0.000000E+000,1.021543E-001,1.694409E+001,1.348450E-005,1.078286E-001,7.797241E-003
266,2.611210E+005,6.061623E-001,4.982002E-001,0.000000E+000,1.025514E-001,1.693949E+001,1.355647E-005,1.082685E-001,7.797241E-003
267,2.611210E+005,6.061117E-001,4.984906E-001,0.000000E+000,1.031405E-001,1.694882E+001,1.365209E-005,1.088938E-001,7.797241E-003
268,2.611210E+005,6.060498E-001,4.987847E-001,0.000000E+000,1.037436E-001,1.694949E+001,1.372375E-005,1.095348E-001,7.797241E-003
269,2.611210E+005,6.059315E-001,4.990363E-001,0.000000E+000,1.041985E-001,1.695368E+001,1.357339E-005,1.100295E-001,7.797241E-003
270,2.611210E+005,6.058229E-001,4.992309E-001,0.000000E+000,1.046069E-001,1.696091E+001,1.336107E-005,1.104706E-001,7.797241E-003
271,2.611210E+005,6.056898E-001,4.994028E-001,0.000000E+000,1.051317E-001,1.696550E+001,1.316706E-005,1.110284E-001,7.797241E-003
272,2.611210E+005,6.054099E-001,4.995309E-001,0.000000E+000,1.056644E-001,1.697397E+001,1.329575E-005,1.116057E-001,7.797241E-003
273,2.611210E+005,6.048701E-001,4.995788E-001,0.000000E+000,1.059400E-001,1.697632E+001,1.340044E-005,1.119461E-001,7.797241E-003
274,2.611210E+005,6.040767E-001,4.996071E-001,0.000000E+000,1.059595E-001,1.698134E+001,1.321677E-005,1.120573E-001,7.797241E-003
275,2.611210E+005,6.032363E-001,4.996027E-001,0.000000E+000,1.059674E-001,1.698410E+001,1.321632E-005,1.121600E-001,7.797241E-003
276,2.611210E+005,6.024927E-001,4.994311E-001,0.000000E+000,1.059563E-001,1.698393E+001,1.336815E-005,1.122159E-001,7.797241E-003
277,2.611210E+005,6.017820E-001,4.991604E-001,0.000000E+000,1.058425E-001,1.698823E+001,1.311717E-005,1.121557E-001,7.797241E-003
278,2.611210E+005,6.010906E-001,4.988214E-001,0.000000E+000,1.056474E-001,1.698320E+001,1.308378E-005,1.120058E-001,7.797241E-003
279,2.611210E+005,6.004832E-001,4.983036E-001,0.000000E+000,1.053961E-001,1.698389E+001,1.308964E-005,1.117718E-001,7.797241E-003
280,2.611210E+005,5.998526E-001,4.976730E-001,0.000000E+000,1.052326E-001,1.699010E+001,1.299294E-005,1.116179E-001,7.797241E-003
281,2.611210E+005,5.991501E-001,4.970599E-001,0.000000E+000,1.051941E-001,1.699903E+001,1.291647E-005,1.116014E-001,7.797241E-003
282,2.611210E+005,5.984453E-001,4.965301E-001,0.000000E+000,1.052563E-001,1.698118E+001,1.297515E-005,1.116960E-001,7.797241E-003
283,2.611210E+005,5.977308E-001,4.961162E-001,0.000000E+000,1.054387E-001,1.697624E+001,1.304388E-005,1.119252E-001,7.797241E-003
284,2.611210E+005,5.969767E-001,4.957926E-001,0.000000E+000,1.057302E-001,1.698173E+001,1.294514E-005,1.122791E-001,7.797241E-003
285,2.611210E+005,5.962040E-001,4.955117E-001,0.000000E+000,1.061339E-001,1.698710E+001,1.298606E-005,1.127531E-001,7.797241E-003
286,2.611210E+005,5.955719E-001,4.952612E-001,0.000000E+000,1.065487E-001,1.697991E+001,1.312282E-005,1.132244E-001,7.797241E-003
287,2.611210E+005,5.951390E-001,4.949852E-001,0.000000E+000,1.069153E-001,1.698450E+001,1.314309E-005,1.136199E-001,7.797241E-003
288,2.611210E+005,5.947716E-001,4.946297E-001,0.000000E+000,1.072663E-001,1.699814E+001,1.295030E-005,1.139838E-001,7.797241E-003
289,2.611210E+005,5.943892E-001,4.942421E-001,0.000000E+000,1.076690E-001,1.701037E+001,1.264388E-005,1.143988E-001,7.797241E-003
290,2.611210E+005,5.940399E-001,4.937991E-001,0.000000E+000,1.081597E-001,1.701672E+001,1.259460E-005,1.148928E-001,7.797241E-003
291,2.611210E+005,5.938053E-001,4.932568E-001,0.000000E+000,1.086690E-001,1.700980E+001,1.272868E-005,1.153810E-001,7.797241E-003
292,2.611210E+005,5.937586E-001,4.927053E-001,0.000000E+000,1.091471E-001,1.701696E+001,1.262306E-005,1.158130E-001,7.797241E-003
293,2.611210E+005,5.939059E-001,4.922426E-001,0.000000E+000,1.096211E-001,1.701771E+001,1.264739E-005,1.162239E-001,7.797241E-003
294,2.611210E+005,5.941766E-001,4.919400E-001,0.000000E+000,1.100769E-001,1.701167E+001,1.262072E-005,1.166155E-001,7.797241E-003
295,2.611210E+005,5.945584E-001,4.918557E-001,0.000000E+000,1.102661E-001,1.702393E+001,1.242842E-005,1.167466E-001,7.797241E-003
296,2.611210E+005,5.949462E-001,4.919817E-001,0.000000E+000,1.100572E-001,1.702998E+001,1.243906E-005,1.164985E-001,7.797241E-003
297,2.611210E+005,5.952300E-001,4.922639E-001,0.000000E+000,1.096113E-001,1.702958E+001,1.234369E-005,1.160419E-001,7.797241E-003
298,2.611210E+005,5.954776E-001,4.926469E-001,0.000000E+000,1.090928E-001,1.702415E+001,1.244556E-005,1.155272E-001,7.797241E-003
299,2.611210E+005,5.957295E-001,4.930521E-001,0.000000E+000,1.086597E-001,1.701486E+001,1.259787E-005,1.150999E-001,7.797241E-003
