t,prob,mean_x,mean_y,mean_z,variance,entropy,ipr,u_centroid,eps_fraction
0,4.080016E+003,3.672643E-001,5.775755E-001,0.000000E+000,1.776580E-001,8.739116E+000,4.409603E-003,2.810104E-001,8.241844E-001
1,4.080016E+003,3.666156E-001,5.769273E-001,0.000000E+000,1.762547E-001,1.010281E+001,2.250867E-003,2.798169E-001,7.551918E-001
2,4.080016E+003,3.658981E-001,5.762099E-001,0.000000E+000,1.747673E-001,1.098613E+001,1.523425E-003,2.785635E-001,6.883011E-001
3,4.080016E+003,3.651674E-001,5.754792E-001,0.000000E+000,1.733549E-001,1.168439E+001,1.093854E-003,2.773914E-001,6.271477E-001
4,4.080016E+003,3.644294E-001,5.747410E-001,0.000000E+000,1.720474E-001,1.222504E+001,8.345810E-004,2.763287E-001,5.698013E-001
5,4.080016E+003,3.636906E-001,5.740017E-001,0.000000E+000,1.708679E-001,1.268239E+001,6.606388E-004,2.753964E-001,5.161438E-001
6,4.080016E+003,3.629510E-001,5.732615E-001,0.000000E+000,1.698220E-001,1.307269E+001,5.381849E-004,2.746002E-001,4.639435E-001
7,4.080016E+003,3.622119E-001,5.725215E-001,0.000000E+000,1.689157E-001,1.341437E+001,4.489271E-004,2.739455E-001,4.118423E-001
8,4.080016E+003,3.614730E-001,5.717816E-001,0.000000E+000,1.681506E-001,1.371914E+001,3.812436E-004,2.734340E-001,3.634262E-001
9,4.080016E+003,3.607347E-001,5.710420E-001,0.000000E+000,1.675288E-001,1.399287E+001,3.288307E-004,2.730679E-001,3.182869E-001
10,4.080016E+003,3.599969E-001,5.703026E-001,0.000000E+000,1.670509E-001,1.424269E+001,2.871435E-004,2.728474E-001,2.740974E-001
11,4.080016E+003,3.592602E-001,5.695634E-001,0.000000E+000,1.667175E-001,1.447098E+001,2.534271E-004,2.727731E-001,2.334709E-001
12,4.080016E+003,3.585254E-001,5.688243E-001,0.000000E+000,1.665280E-001,1.468082E+001,2.256677E-004,2.728438E-001,1.994095E-001
13,4.080016E+003,3.577946E-001,5.680855E-001,0.000000E+000,1.664814E-001,1.487101E+001,2.025138E-004,2.730571E-001,1.705742E-001
14,4.080016E+003,3.570715E-001,5.673467E-001,0.000000E+000,1.665753E-001,1.503908E+001,1.830240E-004,2.734085E-001,1.455116E-001
15,4.080016E+003,3.563625E-001,5.666081E-001,0.000000E+000,1.668053E-001,1.518112E+001,1.665614E-004,2.738895E-001,1.234360E-001
16,4.080016E+003,3.556813E-001,5.658695E-001,0.000000E+000,1.671618E-001,1.530641E+001,1.524851E-004,2.744822E-001,1.037521E-001
17,4.080016E+003,3.550578E-001,5.651310E-001,0.000000E+000,1.676238E-001,1.542028E+001,1.401840E-004,2.751472E-001,8.633423E-002
18,4.080016E+003,3.545471E-001,5.643925E-001,0.000000E+000,1.681524E-001,1.551834E+001,1.295531E-004,2.758118E-001,7.106781E-002
19,4.080016E+003,3.542236E-001,5.636541E-001,0.000000E+000,1.686955E-001,1.560491E+001,1.203176E-004,2.763777E-001,5.767059E-002
20,4.080016E+003,3.541491E-001,5.629156E-001,0.000000E+000,1.692095E-001,1.569105E+001,1.119799E-004,2.767633E-001,4.606247E-002
21,4.080016E+003,3.543307E-001,5.621772E-001,0.000000E+000,1.696896E-001,1.577170E+001,1.045736E-004,2.769594E-001,3.652573E-002
22,4.080016E+003,3.547140E-001,5.614388E-001,0.000000E+000,1.701743E-001,1.584424E+001,9.808503E-005,2.770378E-001,2.936554E-002
23,4.080016E+003,3.552361E-001,5.607004E-001,0.000000E+000,1.707075E-001,1.591379E+001,9.224172E-005,2.770814E-001,2.332306E-002
24,4.080016E+003,3.558831E-001,5.599617E-001,0.000000E+000,1.712987E-001,1.598702E+001,8.686198E-005,2.771085E-001,1.813507E-002
25,4.080016E+003,3.566741E-001,5.592223E-001,0.000000E+000,1.719331E-001,1.605207E+001,8.210923E-005,2.770932E-001,1.348114E-002
26,4.080016E+003,3.576009E-001,5.584802E-001,0.000000E+000,1.726140E-001,1.611266E+001,7.781154E-005,2.770438E-001,9.532928E-003
27,4.080016E+003,3.586288E-001,5.577308E-001,0.000000E+000,1.733609E-001,1.616947E+001,7.389724E-005,2.770005E-001,8.201599E-003
28,4.080016E+003,3.597479E-001,5.569631E-001,0.000000E+000,1.741697E-001,1.621775E+001,7.037944E-005,2.769634E-001,7.869720E-003
29,4.080016E+003,3.609681E-001,5.561551E-001,0.000000E+000,1.750116E-001,1.627235E+001,6.708082E-005,2.768937E-001,7.808685E-003
30,4.080016E+003,3.622770E-001,5.552731E-001,0.000000E+000,1.758632E-001,1.631524E+001,6.400506E-005,2.767688E-001,7.801056E-003
31,4.080016E+003,3.636560E-001,5.542747E-001,0.000000E+000,1.766978E-001,1.635220E+001,6.114077E-005,2.765650E-001,7.797241E-003
32,4.080016E+003,3.651085E-001,5.531231E-001,0.000000E+000,1.774779E-001,1.638720E+001,5.848806E-005,2.762360E-001,7.797241E-003
33,4.080016E+003,3.666334E-001,5.518079E-001,0.000000E+000,1.781926E-001,1.641899E+001,5.584187E-005,2.757711E-001,7.797241E-003
34,4.080016E+003,3.682162E-001,5.503508E-001,0.000000E+000,1.788702E-001,1.643923E+001,5.338235E-005,2.752136E-001,7.797241E-003
35,4.080016E+003,3.698559E-001,5.487895E-001,0.000000E+000,1.795428E-001,1.646609E+001,5.126344E-005,2.746058E-001,7.797241E-003
36,4.080016E+003,3.715535E-001,5.471475E-001,0.000000E+000,1.802287E-001,1.649138E+001,4.920031E-005,2.739717E-001,7.797241E-003
37,4.080016E+003,3.732983E-001,5.454202E-001,0.000000E+000,1.809280E-001,1.651915E+001,4.740741E-005,2.733180E-001,7.797241E-003
38,4.080016E+003,3.750896E-001,5.435962E-001,0.000000E+000,1.816253E-001,1.653695E+001,4.584620E-005,2.726288E-001,7.797241E-003
39,4.080016E+003,3.769288E-001,5.416874E-001,0.000000E+000,1.823186E-001,1.655855E+001,4.437728E-005,2.719053E-001,7.797241E-003
40,4.080016E+003,3.788063E-001,5.397257E-001,0.000000E+000,1.830234E-001,1.657194E+001,4.329786E-005,2.711757E-001,7.797241E-003
41,4.080016E+003,3.807210E-001,5.377368E-001,0.000000E+000,1.837289E-001,1.659100E+001,4.208521E-005,2.704357E-001,7.797241E-003
42,4.080016E+003,3.826758E-001,5.357360E-001,0.000000E+000,1.843975E-001,1.660422E+001,4.093535E-005,2.696497E-001,7.797241E-003
43,4.080016E+003,3.846640E-001,5.337534E-001,0.000000E+000,1.850030E-001,1.661255E+001,3.968787E-005,2.688010E-001,7.797241E-003
44,4.080016E+003,3.866835E-001,5.318295E-001,0.000000E+000,1.855333E-001,1.663767E+001,3.834560E-005,2.678859E-001,7.797241E-003
45,4.080016E+003,3.887342E-001,5.299809E-001,0.000000E+000,1.859820E-001,1.665629E+001,3.730019E-005,2.669004E-001,7.797241E-003
46,4.080016E+003,3.908126E-001,5.281916E-001,0.000000E+000,1.863554E-001,1.666127E+001,3.663667E-005,2.658499E-001,7.797241E-003
47,4.080016E+003,3.929187E-001,5.264408E-001,0.000000E+000,1.866820E-001,1.667978E+001,3.546039E-005,2.647590E-001,7.797241E-003
48,4.080016E+003,3.950504E-001,5.247171E-001,0.000000E+000,1.869953E-001,1.671050E+001,3.403261E-005,2.636605E-001,7.797241E-003
49,4.080016E+003,3.972045E-001,5.230155E-001,0.000000E+000,1.872995E-001,1.672966E+001,3.294852E-005,2.625596E-001,7.797241E-003
50,4.080016E+003,3.993781E-001,5.213429E-001,0.000000E+000,1.875771E-001,1.675112E+001,3.204231E-005,2.614413E-001,7.797241E-003
51,4.080016E+003,4.015627E-001,5.197140E-001,0.000000E+000,1.878234E-001,1.677814E+001,3.104594E-005,2.603076E-001,7.797241E-003
52,4.080016E+003,4.037481E-001,5.181241E-001,0.000000E+000,1.880413E-001,1.680782E+001,3.015184E-005,2.591656E-001,7.797241E-003
53,4.080016E+003,4.059192E-001,5.165536E-001,0.000000E+000,1.882262E-001,1.682325E+001,2.939707E-005,2.580152E-001,7.797241E-003
54,4.080016E+003,4.080540E-001,5.150021E-001,0.000000E+000,1.883656E-001,1.684266E+001,2.869689E-005,2.568547E-001,7.797241E-003
55,4.080016E+003,4.101316E-001,5.134829E-001,0.000000E+000,1.884316E-001,1.686638E+001,2.799633E-005,2.556678E-001,7.797241E-003
56,4.080016E+003,4.121326E-001,5.119940E-001,0.000000E+000,1.883990E-001,1.688894E+001,2.715288E-005,2.544374E-001,7.797241E-003
57,4.080016E+003,4.140482E-001,5.105239E-001,0.000000E+000,1.882710E-001,1.689876E+001,2.646971E-005,2.531687E-001,7.797241E-003
58,4.080016E+003,4.158856E-001,5.090718E-001,0.000000E+000,1.880712E-001,1.691511E+001,2.577035E-005,2.518803E-001,7.797241E-003
59,4.080016E+003,4.176596E-001,5.076447E-001,0.000000E+000,1.878210E-001,1.692217E+001,2.522124E-005,2.505864E-001,7.797241E-003
60,4.080016E+003,4.193863E-001,5.062455E-001,0.000000E+000,1.875392E-001,1.693693E+001,2.458641E-005,2.492974E-001,7.797241E-003
61,4.080016E+003,4.210713E-001,5.048653E-001,0.000000E+000,1.872404E-001,1.694705E+001,2.396871E-005,2.480235E-001,7.797241E-003
62,4.080016E+003,4.227061E-001,5.034945E-001,0.000000E+000,1.869202E-001,1.696287E+001,2.332880E-005,2.467627E-001,7.797241E-003
63,4.080016E+003,4.242823E-001,5.021413E-001,0.000000E+000,1.865682E-001,1.696876E+001,2.286301E-005,2.455088E-001,7.797241E-003
64,4.080016E+003,4.258003E-001,5.008149E-001,0.000000E+000,1.861942E-001,1.698033E+001,2.231740E-005,2.442719E-001,7.797241E-003
65,4.080016E+003,4.272714E-001,4.995055E-001,0.000000E+000,1.858177E-001,1.699037E+001,2.185581E-005,2.430642E-001,7.797241E-003
66,4.080016E+003,4.287057E-001,4.982067E-001,0.000000E+000,1.854517E-001,1.700034E+001,2.134014E-005,2.418930E-001,7.797241E-003
67,4.080016E+003,4.301003E-001,4.969252E-001,0.000000E+000,1.850971E-001,1.700685E+001,2.088426E-005,2.407607E-001,7.797241E-003
68,4.080016E+003,4.314491E-001,4.956605E-001,0.000000E+000,1.847428E-001,1.701553E+001,2.044240E-005,2.396585E-001,7.797241E-003
69,4.080016E+003,4.327549E-001,4.944134E-001,0.000000E+000,1.843838E-001,1.702681E+001,2.004766E-005,2.385798E-001,7.797241E-003
70,4.080016E+003,4.340298E-001,4.931961E-001,0.000000E+000,1.840247E-001,1.703110E+001,1.973855E-005,2.375244E-001,7.797241E-003
71,4.080016E+003,4.352810E-001,4.920094E-001,0.000000E+000,1.836702E-001,1.704168E+001,1.946630E-005,2.364932E-001,7.797241E-003
72,4.080016E+003,4.365064E-001,4.908417E-001,0.000000E+000,1.833251E-001,1.704224E+001,1.926505E-005,2.354906E-001,7.797241E-003
73,4.080016E+003,4.377098E-001,4.896937E-001,0.000000E+000,1.829867E-001,1.703639E+001,1.902814E-005,2.345121E-001,7.797241E-003
74,4.080016E+003,4.389045E-001,4.885777E-001,0.000000E+000,1.826454E-001,1.705373E+001,1.853372E-005,2.335428E-001,7.797241E-003
75,4.080016E+003,4.401001E-001,4.875035E-001,0.000000E+000,1.822940E-001,1.705992E+001,1.823369E-005,2.325718E-001,7.797241E-003
76,4.080016E+003,4.412925E-001,4.864768E-001,0.000000E+000,1.819256E-001,1.706150E+001,1.799812E-005,2.315943E-001,7.797241E-003
77,4.080016E+003,4.424724E-001,4.854975E-001,0.000000E+000,1.815409E-001,1.706356E+001,1.775887E-005,2.306147E-001,7.797241E-003
78,4.080016E+003,4.436370E-001,4.845549E-001,0.000000E+000,1.811589E-001,1.707604E+001,1.749376E-005,2.296520E-001,7.797241E-003
79,4.080016E+003,4.447868E-001,4.836356E-001,0.000000E+000,1.808002E-001,1.707105E+001,1.734824E-005,2.287252E-001,7.797241E-003
80,4.080016E+003,4.459235E-001,4.827389E-001,0.000000E+000,1.804670E-001,1.707799E+001,1.710175E-005,2.278356E-001,7.797241E-003
81,4.080016E+003,4.470534E-001,4.818700E-001,0.000000E+000,1.801559E-001,1.708181E+001,1.685139E-005,2.269773E-001,7.797241E-003
82,4.080016E+003,4.481820E-001,4.810278E-001,0.000000E+000,1.798732E-001,1.708229E+001,1.668130E-005,2.261537E-001,7.797241E-003
83,4.080016E+003,4.493049E-001,4.802116E-001,0.000000E+000,1.796259E-001,1.708875E+001,1.642575E-005,2.253739E-001,7.797241E-003
84,4.080016E+003,4.504142E-001,4.794204E-001,0.000000E+000,1.794151E-001,1.708402E+001,1.626594E-005,2.246417E-001,7.797241E-003
85,4.080016E+003,4.515114E-001,4.786520E-001,0.000000E+000,1.792423E-001,1.710630E+001,1.595273E-005,2.239578E-001,7.797241E-003
86,4.080016E+003,4.525982E-001,4.779078E-001,0.000000E+000,1.791107E-001,1.710088E+001,1.590616E-005,2.233246E-001,7.797241E-003
87,4.080016E+003,4.536621E-001,4.771881E-001,0.000000E+000,1.790083E-001,1.710739E+001,1.579892E-005,2.227352E-001,7.797241E-003
88,4.080016E+003,4.546853E-001,4.764938E-001,0.000000E+000,1.789144E-001,1.710819E+001,1.571501E-005,2.221758E-001,7.797241E-003
89,4.080016E+003,4.556615E-001,4.758246E-001,0.000000E+000,1.788223E-001,1.710930E+001,1.559065E-005,2.216419E-001,7.797241E-003
90,4.080016E+003,4.565957E-001,4.751726E-001,0.000000E+000,1.787423E-001,1.711346E+001,1.539308E-005,2.211412E-001,7.797241E-003
91,4.080016E+003,4.574912E-001,4.745361E-001,0.000000E+000,1.786862E-001,1.712728E+001,1.514634E-005,2.206836E-001,7.797241E-003
92,4.080016E+003,4.583455E-001,4.739240E-001,0.000000E+000,1.786452E-001,1.712296E+001,1.503265E-005,2.202616E-001,7.797241E-003
93,4.080016E+003,4.591466E-001,4.733405E-001,0.000000E+000,1.785986E-001,1.712147E+001,1.489233E-005,2.198591E-001,7.797241E-003
94,4.080016E+003,4.598761E-001,4.727840E-001,0.000000E+000,1.785397E-001,1.712531E+001,1.472980E-005,2.194764E-001,7.797241E-003
95,4.080016E+003,4.605301E-001,4.722480E-001,0.000000E+000,1.784791E-001,1.712205E+001,1.461720E-005,2.191250E-001,7.797241E-003
96,4.080016E+003,4.611242E-001,4.717276E-001,0.000000E+000,1.784325E-001,1.712629E+001,1.445028E-005,2.188138E-001,7.797241E-003
97,4.080016E+003,4.616700E-001,4.712304E-001,0.000000E+000,1.784022E-001,1.712146E+001,1.441462E-005,2.185404E-001,7.797241E-003
98,4.080016E+003,4.621637E-001,4.707659E-001,0.000000E+000,1.783773E-001,1.713325E+001,1.418490E-005,2.182959E-001,7.797241E-003
99,4.080016E+003,4.625984E-001,4.703300E-001,0.000000E+000,1.783578E-001,1.713689E+001,1.406504E-005,2.180823E-001,7.797241E-003
100,4.080016E+003,4.629715E-001,4.699155E-001,0.000000E+000,1.783474E-001,1.713752E+001,1.394542E-005,2.179042E-001,7.797241E-003
101,4.080016E+003,4.632853E-001,4.695248E-001,0.000000E+000,1.783460E-001,1.713447E+001,1.385444E-005,2.177600E-001,7.797241E-003
102,4.080016E+003,4.635488E-001,4.691679E-001,0.000000E+000,1.783586E-001,1.714458E+001,1.363619E-005,2.176518E-001,7.797241E-003
103,4.080016E+003,4.637700E-001,4.688669E-001,0.000000E+000,1.783754E-001,1.714998E+001,1.346928E-005,2.175674E-001,7.797241E-003
104,4.080016E+003,4.639515E-001,4.686507E-001,0.000000E+000,1.783691E-001,1.716476E+001,1.322922E-005,2.174797E-001,7.797241E-003
105,4.080016E+003,4.640943E-001,4.685276E-001,0.000000E+000,1.783332E-001,1.715580E+001,1.324693E-005,2.173820E-001,7.797241E-003
106,4.080016E+003,4.641991E-001,4.684816E-001,0.000000E+000,1.782823E-001,1.715377E+001,1.322647E-005,2.172879E-001,7.797241E-003
107,4.080016E+003,4.642643E-001,4.684961E-001,0.000000E+000,1.782322E-001,1.715881E+001,1.309080E-005,2.172129E-001,7.797241E-003
108,4.080016E+003,4.642886E-001,4.685617E-001,0.000000E+000,1.781943E-001,1.715854E+001,1.298929E-005,2.171685E-001,7.797241E-003
109,4.080016E+003,4.642757E-001,4.686738E-001,0.000000E+000,1.781750E-001,1.716338E+001,1.289555E-005,2.171594E-001,7.797241E-003
110,4.080016E+003,4.642309E-001,4.688242E-001,0.000000E+000,1.781804E-001,1.717072E+001,1.275795E-005,2.171894E-001,7.797241E-003
